gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000008130.16,1515.319116814526,-0.860184515861107,0.13585887763333285,-6.331456072989532,2.4285831499136673e-10,1.6300345614399449e-09
ENSG00000302550.1,9.076334765619398,1.1609758929317546,0.985274307657241,1.178327582389002,0.23866603573314538,0.30142871977412505
ENSG00000078369.20,7488.543824798215,-0.933650154505133,0.13099552313615043,-7.127343989723543,1.0232414635656823e-12,8.550689453511349e-12
ENSG00000231050.4,3.212431006470714,3.48249332540119,2.6459857832835256,1.316142115124898,0.188126347763115,
ENSG00000294910.1,2.6627460675078436,1.4963735755736731,1.873689383222374,0.7986241417455264,0.4245083848099551,
ENSG00000169885.10,11.040302534640137,-0.13638422301122918,0.7915937864233561,-0.17229066896476228,0.8632090197514457,0.8900668983176543
ENSG00000178821.14,10.422434019471416,-2.985663340747843,0.9576674316960471,-3.117641095364575,0.0018230466058837254,0.004499528750197336
ENSG00000142609.20,12.626974857070376,3.9451570166095387,1.5469059943754422,2.5503534351500017,0.010761376143424864,0.021668702234545364
ENSG00000187730.10,16.054646677801067,-1.28313723549889,0.749252148598968,-1.7125572984985595,0.08679401482224496,0.12437441027549032
ENSG00000067606.18,9.422237998549964,3.5238990276536963,1.59453773477395,2.2099815832538217,0.02710644047562111,0.047596028494211316
ENSG00000182873.5,8.333160358272139,1.5494938111644854,1.1008964247601902,1.4074837344503266,0.15928399709337504,0.2119535501475539
ENSG00000162585.18,526.4859641921073,0.3533895793505712,0.1773468342932449,1.9926466731638282,0.04630015057155541,0.07464198300481678
ENSG00000304038.1,8.075972940301256,0.5513380208464868,1.1349900259281316,0.48576463955763244,0.6271340477735772,0.6859326773693613
ENSG00000304143.1,4.6867993584664465,2.4389122978301288,1.7708553708954438,1.377250981595904,0.16843466463630297,
ENSG00000157933.12,2782.3172139914777,0.7485766633226608,0.15638543742417074,4.786741500055821,1.6951093629116105e-06,7.144638523256775e-06
ENSG00000295493.1,12.894978435401772,1.0841478036598222,0.8529171534266272,1.271105639397938,0.20369106936326664,0.26270922075171993
ENSG00000287356.2,4.673450220263205,2.433615680111822,1.7304657926706233,1.4063356180858273,0.15962448827165054,
ENSG00000116151.15,150.04557626671414,0.42668049678452075,0.2630398227169464,1.6221136874915927,0.10477900797000325,0.14655373115764178
ENSG00000292993.1,56.70752219147266,-0.8117791696937403,0.390478095778698,-2.078936510061791,0.03762318640569219,0.06266779066976552
ENSG00000272420.1,13.252655323829,-0.9485843345799718,0.7810678923254093,-1.2144710388181872,0.22456790256245773,0.28579502771963733
